customer_id,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
CUST-0136202,-21,6,9815.11,4,4,4,12,High-Value
CUST-0136234,-1,2,4154.37,4,2,3,9,Mid-Value
CUST-0136253,-21,3,4931.39,4,3,3,10,High-Value
CUST-0136269,51,3,4027.12,3,3,3,9,Mid-Value
CUST-0136272,16,1,837.1,3,1,1,5,Low-Value
CUST-0136276,273,3,5683.01,1,3,4,8,Mid-Value
CUST-0136336,-32,3,4130.94,4,3,3,10,High-Value
CUST-0136374,145,3,5412.45,2,3,3,8,Mid-Value
CUST-0136380,84,3,4293.84,2,3,3,8,Mid-Value
CUST-0136381,-42,3,4700.49,4,3,3,10,High-Value
CUST-0136383,150,5,7154.32,2,4,4,10,High-Value
CUST-0136397,95,5,5308.03,2,4,3,9,Mid-Value
CUST-0136426,116,5,6476.7,2,4,4,10,High-Value
CUST-0136437,194,1,829.51,1,1,1,3,Low-Value
CUST-0136459,75,5,7494.25,3,4,4,11,High-Value
CUST-0136466,-1,2,1599.81,4,2,1,7,Mid-Value
CUST-0136483,26,4,8349.66,3,4,4,11,High-Value
CUST-0136495,0,4,4660.61,3,4,3,10,High-Value
CUST-0136560,249,4,5289.8099999999995,1,4,3,8,Mid-Value
CUST-0136563,8,7,9572.15,3,4,4,11,High-Value
CUST-0136566,160,2,2462.84,2,2,1,5,Low-Value
CUST-0136605,130,5,6549.66,2,4,4,10,High-Value
CUST-0136614,8,1,1701.99,3,1,1,5,Low-Value
CUST-0136634,190,2,3475.58,1,2,2,5,Low-Value
CUST-0136635,42,5,7357.53,3,4,4,11,High-Value
CUST-0136647,6,2,2089.3,3,2,1,6,Low-Value
CUST-0136666,215,4,6942.17,1,4,4,9,Mid-Value
CUST-0136681,190,5,7754.2,1,4,4,9,Mid-Value
CUST-0136682,-25,4,7625.4800000000005,4,4,4,12,High-Value
CUST-0136727,194,3,3368.2,1,3,2,6,Low-Value
CUST-0136732,215,4,4743.3,1,4,3,8,Mid-Value
CUST-0136745,321,3,3729.3900000000003,1,3,2,6,Low-Value
CUST-0136802,285,3,6149.67,1,3,4,8,Mid-Value
CUST-0136805,189,4,3764.89,1,4,2,7,Mid-Value
CUST-0136818,257,2,3925.1400000000003,1,2,2,5,Low-Value
CUST-0136823,161,3,4911.45,2,3,3,8,Mid-Value
CUST-0136829,309,2,3902.14,1,2,2,5,Low-Value
CUST-0136842,86,1,1432.49,2,1,1,4,Low-Value
CUST-0136878,182,1,1764.93,1,1,1,3,Low-Value
CUST-0136890,186,6,10408.71,1,4,4,9,Mid-Value
CUST-0136909,1,2,4285.9400000000005,3,2,3,8,Mid-Value
CUST-0136912,62,2,3833.87,3,2,2,7,Mid-Value
CUST-0136916,122,3,3068.8,2,3,2,7,Mid-Value
CUST-0136932,49,4,7155.14,3,4,4,11,High-Value
CUST-0136935,-44,3,4234.34,4,3,3,10,High-Value
CUST-0136960,35,3,3579.82,3,3,2,8,Mid-Value
CUST-0136965,-13,4,6017.65,4,4,4,12,High-Value
CUST-0136966,100,2,3008.81,2,2,2,6,Low-Value
CUST-0136995,-29,2,2826.56,4,2,2,8,Mid-Value
CUST-0137005,43,2,2451.94,3,2,1,6,Low-Value
CUST-0137009,-35,1,1959.94,4,1,1,6,Low-Value
CUST-0137021,109,4,8092.12,2,4,4,10,High-Value
CUST-0137025,-40,3,4413.28,4,3,3,10,High-Value
CUST-0137037,142,4,5098.35,2,4,3,9,Mid-Value
CUST-0137043,-41,5,8858.34,4,4,4,12,High-Value
CUST-0137094,170,1,1419.88,2,1,1,4,Low-Value
CUST-0137107,72,5,5947.76,3,4,4,11,High-Value
CUST-0137147,197,4,6302.19,1,4,4,9,Mid-Value
CUST-0137165,88,4,4201.0599999999995,2,4,3,9,Mid-Value
CUST-0137179,-3,2,3871.6099999999997,4,2,2,8,Mid-Value
CUST-0137250,244,1,814.53,1,1,1,3,Low-Value
CUST-0137297,52,5,6834.389999999999,3,4,4,11,High-Value
CUST-0137325,282,3,6240.110000000001,1,3,4,8,Mid-Value
CUST-0137331,7,2,3771.15,3,2,2,7,Mid-Value
CUST-0137346,135,3,3680.21,2,3,2,7,Mid-Value
CUST-0137356,232,3,5133.8099999999995,1,3,3,7,Mid-Value
CUST-0137363,148,2,2948.42,2,2,2,6,Low-Value
CUST-0137369,-11,1,1060.57,4,1,1,6,Low-Value
CUST-0137383,66,2,1926.4299999999998,3,2,1,6,Low-Value
CUST-0137434,83,2,3365.09,2,2,2,6,Low-Value
CUST-0137450,170,5,4960.99,2,4,3,9,Mid-Value
CUST-0137452,265,3,5118.03,1,3,3,7,Mid-Value
CUST-0137453,162,2,3864.54,2,2,2,6,Low-Value
CUST-0137463,34,3,3743.17,3,3,2,8,Mid-Value
CUST-0137511,49,2,3121.36,3,2,2,7,Mid-Value
CUST-0137520,-15,1,1006.29,4,1,1,6,Low-Value
CUST-0137533,13,5,6257.969999999999,3,4,4,11,High-Value
CUST-0137552,86,2,3743.4300000000003,2,2,2,6,Low-Value
CUST-0137569,259,2,2160.84,1,2,1,4,Low-Value
CUST-0137597,264,2,2209.8599999999997,1,2,1,4,Low-Value
CUST-0137600,18,3,3554.62,3,3,2,8,Mid-Value
CUST-0137602,155,2,3095.33,2,2,2,6,Low-Value
CUST-0137614,5,1,1841.67,3,1,1,5,Low-Value
CUST-0137632,-31,2,1447.98,4,2,1,7,Mid-Value
CUST-0137634,92,4,6686.54,2,4,4,10,High-Value
CUST-0137641,146,5,8348.78,2,4,4,10,High-Value
CUST-0137643,-7,2,2458.77,4,2,1,7,Mid-Value
CUST-0137673,77,3,4408.2,3,3,3,9,Mid-Value
CUST-0137677,80,2,2725.71,2,2,2,6,Low-Value
CUST-0137680,-30,2,1392.03,4,2,1,7,Mid-Value
CUST-0137683,-15,2,3868.56,4,2,2,8,Mid-Value
CUST-0137705,181,3,3366.2999999999997,1,3,2,6,Low-Value
CUST-0137721,-5,3,5219.17,4,3,3,10,High-Value
CUST-0137741,72,1,1973.45,3,1,1,5,Low-Value
CUST-0137749,180,3,4093.18,1,3,3,7,Mid-Value
CUST-0137754,-24,5,6848.77,4,4,4,12,High-Value
CUST-0137769,-7,2,3783.02,4,2,2,8,Mid-Value
CUST-0137777,-2,2,2490.8199999999997,4,2,1,7,Mid-Value
CUST-0137780,-15,3,4151.0,4,3,3,10,High-Value
CUST-0137804,142,3,4953.75,2,3,3,8,Mid-Value
CUST-0137805,73,2,2564.4,3,2,2,7,Mid-Value
CUST-0137809,174,1,2317.67,1,1,1,3,Low-Value
CUST-0137813,227,2,3483.42,1,2,2,5,Low-Value
CUST-0137816,82,5,6300.0599999999995,2,4,4,10,High-Value
CUST-0137837,21,3,4585.48,3,3,3,9,Mid-Value
CUST-0137839,129,4,5122.4800000000005,2,4,3,9,Mid-Value
CUST-0137850,-41,3,3944.2799999999997,4,3,2,9,Mid-Value
CUST-0137883,-42,3,2729.1,4,3,2,9,Mid-Value
CUST-0137886,168,6,9187.35,2,4,4,10,High-Value
CUST-0137927,153,3,4593.22,2,3,3,8,Mid-Value
CUST-0137930,228,1,1395.37,1,1,1,3,Low-Value
CUST-0137961,-23,3,5297.63,4,3,3,10,High-Value
CUST-0137962,-36,3,5254.4400000000005,4,3,3,10,High-Value
CUST-0137966,69,3,2937.3500000000004,3,3,2,8,Mid-Value
CUST-0137981,74,1,803.19,3,1,1,5,Low-Value
CUST-0137992,162,5,7790.29,2,4,4,10,High-Value
CUST-0137998,231,3,4978.91,1,3,3,7,Mid-Value
CUST-0137999,267,2,312.63,1,2,1,4,Low-Value
CUST-0138036,-24,1,1516.02,4,1,1,6,Low-Value
CUST-0138039,-15,2,2934.49,4,2,2,8,Mid-Value
CUST-0138048,305,1,2126.93,1,1,1,3,Low-Value
CUST-0138060,117,4,7324.38,2,4,4,10,High-Value
CUST-0138078,-26,4,6073.23,4,4,4,12,High-Value
CUST-0138079,1,5,4711.0,3,4,3,10,High-Value
CUST-0138094,203,3,3103.02,1,3,2,6,Low-Value
CUST-0138097,56,4,6871.120000000001,3,4,4,11,High-Value
CUST-0138100,191,2,3046.51,1,2,2,5,Low-Value
CUST-0138110,112,5,6749.95,2,4,4,10,High-Value
CUST-0138132,-32,7,10415.630000000001,4,4,4,12,High-Value
CUST-0138136,92,3,3747.25,2,3,2,7,Mid-Value
CUST-0138144,130,1,2144.32,2,1,1,4,Low-Value
CUST-0138150,237,2,3693.51,1,2,2,5,Low-Value
CUST-0138159,123,2,2503.82,2,2,1,5,Low-Value
CUST-0138172,54,1,2017.1,3,1,1,5,Low-Value
CUST-0138174,29,6,8508.86,3,4,4,11,High-Value
CUST-0138186,20,2,2076.75,3,2,1,6,Low-Value
CUST-0138196,147,2,2548.9700000000003,2,2,1,5,Low-Value
CUST-0138217,88,2,3223.3900000000003,2,2,2,6,Low-Value
CUST-0138218,-13,3,4277.73,4,3,3,10,High-Value
CUST-0138228,79,5,6364.88,2,4,4,10,High-Value
CUST-0138258,116,1,1308.29,2,1,1,4,Low-Value
CUST-0138292,83,3,4210.33,2,3,3,8,Mid-Value
CUST-0138300,32,5,8435.869999999999,3,4,4,11,High-Value
CUST-0138302,282,2,1884.12,1,2,1,4,Low-Value
CUST-0138319,199,3,4682.83,1,3,3,7,Mid-Value
CUST-0138329,85,3,3004.98,2,3,2,7,Mid-Value
CUST-0138332,144,5,7768.91,2,4,4,10,High-Value
CUST-0138350,69,4,4762.08,3,4,3,10,High-Value
CUST-0138355,-21,3,6053.650000000001,4,3,4,11,High-Value
CUST-0138400,168,3,3699.88,2,3,2,7,Mid-Value
CUST-0138419,51,5,6570.96,3,4,4,11,High-Value
CUST-0138454,6,1,1071.54,3,1,1,5,Low-Value
CUST-0138486,7,3,5437.39,3,3,3,9,Mid-Value
CUST-0138487,262,3,5574.610000000001,1,3,3,7,Mid-Value
CUST-0138489,-37,3,2951.7,4,3,2,9,Mid-Value
CUST-0138505,-13,1,732.08,4,1,1,6,Low-Value
CUST-0138563,-34,3,5909.26,4,3,4,11,High-Value
CUST-0138573,-24,1,1493.77,4,1,1,6,Low-Value
CUST-0138586,-2,3,4417.66,4,3,3,10,High-Value
CUST-0138594,93,8,8986.59,2,4,4,10,High-Value
CUST-0138605,109,2,2928.55,2,2,2,6,Low-Value
CUST-0138612,-19,5,7608.87,4,4,4,12,High-Value
CUST-0138620,321,2,2571.2400000000002,1,2,2,5,Low-Value
CUST-0138652,5,4,2652.56,3,4,2,9,Mid-Value
CUST-0138707,-15,2,1275.88,4,2,1,7,Mid-Value
CUST-0138712,89,2,3098.52,2,2,2,6,Low-Value
CUST-0138713,205,2,3337.08,1,2,2,5,Low-Value
CUST-0138719,6,2,3015.74,3,2,2,7,Mid-Value
CUST-0138743,178,3,5627.92,1,3,4,8,Mid-Value
CUST-0138747,-42,3,4212.64,4,3,3,10,High-Value
CUST-0138771,224,3,5172.36,1,3,3,7,Mid-Value
CUST-0138777,-13,4,5449.81,4,4,3,11,High-Value
CUST-0138781,109,2,3949.71,2,2,2,6,Low-Value
CUST-0138784,186,3,5570.8099999999995,1,3,3,7,Mid-Value
CUST-0138788,105,4,3996.8,2,4,3,9,Mid-Value
CUST-0138794,146,1,1532.82,2,1,1,4,Low-Value
CUST-0138800,27,3,6856.13,3,3,4,10,High-Value
CUST-0138813,-33,4,4922.1900000000005,4,4,3,11,High-Value
CUST-0138821,-27,5,8710.48,4,4,4,12,High-Value
CUST-0138822,237,3,4597.88,1,3,3,7,Mid-Value
CUST-0138827,36,3,3717.38,3,3,2,8,Mid-Value
CUST-0138828,-12,2,1739.5,4,2,1,7,Mid-Value
CUST-0138838,-15,1,486.03,4,1,1,6,Low-Value
CUST-0138858,26,2,3722.96,3,2,2,7,Mid-Value
CUST-0138883,221,1,710.63,1,1,1,3,Low-Value
CUST-0138889,136,2,2660.48,2,2,2,6,Low-Value
CUST-0138906,126,3,5898.04,2,3,4,9,Mid-Value
CUST-0138911,-31,2,3656.52,4,2,2,8,Mid-Value
CUST-0138939,70,3,4708.6,3,3,3,9,Mid-Value
CUST-0138942,102,2,4453.450000000001,2,2,3,7,Mid-Value
CUST-0138961,264,1,2241.73,1,1,1,3,Low-Value
CUST-0138982,22,4,5644.51,3,4,4,11,High-Value
CUST-0139001,-25,2,2645.31,4,2,2,8,Mid-Value
CUST-0139029,39,5,7856.049999999999,3,4,4,11,High-Value
CUST-0139040,37,5,4828.48,3,4,3,10,High-Value
CUST-0139055,26,5,8834.27,3,4,4,11,High-Value
CUST-0139081,169,4,7743.17,2,4,4,10,High-Value
CUST-0139085,-3,3,3559.73,4,3,2,9,Mid-Value
CUST-0139087,59,4,6644.74,3,4,4,11,High-Value
CUST-0139097,55,6,8106.629999999999,3,4,4,11,High-Value
CUST-0139101,36,2,2578.9300000000003,3,2,2,7,Mid-Value
CUST-0139114,-30,4,5220.23,4,4,3,11,High-Value
CUST-0139120,-33,1,771.41,4,1,1,6,Low-Value
CUST-0139140,308,1,1498.32,1,1,1,3,Low-Value
CUST-0139148,-41,2,3677.54,4,2,2,8,Mid-Value
CUST-0139164,204,2,2116.66,1,2,1,4,Low-Value
CUST-0139185,-28,2,2261.17,4,2,1,7,Mid-Value
CUST-0139204,-28,2,3380.62,4,2,2,8,Mid-Value
CUST-0139233,36,6,6113.04,3,4,4,11,High-Value
CUST-0139241,71,5,7707.07,3,4,4,11,High-Value
CUST-0139257,20,3,5522.66,3,3,3,9,Mid-Value
CUST-0139263,-36,3,2538.7200000000003,4,3,1,8,Mid-Value
CUST-0139280,256,2,3046.4399999999996,1,2,2,5,Low-Value
CUST-0139326,95,2,3029.99,2,2,2,6,Low-Value
CUST-0139344,232,4,6619.02,1,4,4,9,Mid-Value
CUST-0139357,112,4,6093.4,2,4,4,10,High-Value
CUST-0139379,-13,1,1566.44,4,1,1,6,Low-Value
CUST-0139412,153,5,8495.8,2,4,4,10,High-Value
CUST-0139416,-7,4,6323.43,4,4,4,12,High-Value
CUST-0139439,193,4,8034.96,1,4,4,9,Mid-Value
CUST-0139442,5,1,690.08,3,1,1,5,Low-Value
CUST-0139445,54,1,1185.33,3,1,1,5,Low-Value
CUST-0139465,284,2,3376.9300000000003,1,2,2,5,Low-Value
CUST-0139478,-1,3,5018.59,4,3,3,10,High-Value
CUST-0139520,144,2,3083.01,2,2,2,6,Low-Value
CUST-0139533,243,4,3084.46,1,4,2,7,Mid-Value
CUST-0139558,-1,1,1338.89,4,1,1,6,Low-Value
CUST-0139596,140,1,1786.24,2,1,1,4,Low-Value
CUST-0139598,114,1,2433.93,2,1,1,4,Low-Value
CUST-0139600,65,4,6294.77,3,4,4,11,High-Value
CUST-0139604,-4,3,4353.030000000001,4,3,3,10,High-Value
CUST-0139621,117,2,2863.42,2,2,2,6,Low-Value
CUST-0139643,-20,6,6662.91,4,4,4,12,High-Value
CUST-0139659,-39,2,1721.23,4,2,1,7,Mid-Value
CUST-0139663,304,2,3224.0,1,2,2,5,Low-Value
CUST-0139678,46,2,3373.8500000000004,3,2,2,7,Mid-Value
CUST-0139695,39,3,3753.64,3,3,2,8,Mid-Value
CUST-0139700,-28,3,3883.1,4,3,2,9,Mid-Value
CUST-0139704,78,2,1610.6999999999998,3,2,1,6,Low-Value
CUST-0139705,-36,1,1348.83,4,1,1,6,Low-Value
CUST-0139773,233,3,5611.65,1,3,3,7,Mid-Value
CUST-0139775,178,5,6151.5,1,4,4,9,Mid-Value
CUST-0139798,-34,2,2238.59,4,2,1,7,Mid-Value
CUST-0139804,185,2,4400.05,1,2,3,6,Low-Value
CUST-0139822,163,4,6603.96,2,4,4,10,High-Value
CUST-0139825,-38,2,3381.4700000000003,4,2,2,8,Mid-Value
CUST-0139829,-26,2,2286.3,4,2,1,7,Mid-Value
CUST-0139832,293,2,3858.8099999999995,1,2,2,5,Low-Value
CUST-0139849,-20,2,3189.7799999999997,4,2,2,8,Mid-Value
CUST-0139909,166,1,623.42,2,1,1,4,Low-Value
CUST-0139927,56,3,5148.82,3,3,3,9,Mid-Value
CUST-0139949,107,1,2288.13,2,1,1,4,Low-Value
CUST-0139963,31,3,6583.51,3,3,4,10,High-Value
CUST-0139985,-31,3,3472.3199999999997,4,3,2,9,Mid-Value
CUST-0139995,122,6,9306.18,2,4,4,10,High-Value
CUST-0140003,-16,5,8320.68,4,4,4,12,High-Value
CUST-0140008,-36,2,3193.63,4,2,2,8,Mid-Value
CUST-0140054,-3,4,5259.16,4,4,3,11,High-Value
CUST-0140081,279,3,5229.32,1,3,3,7,Mid-Value
CUST-0140123,127,1,864.34,2,1,1,4,Low-Value
CUST-0140139,-35,1,1092.36,4,1,1,6,Low-Value
CUST-0140149,18,3,5429.28,3,3,3,9,Mid-Value
CUST-0140166,-13,3,3842.34,4,3,2,9,Mid-Value
CUST-0140235,121,2,3045.71,2,2,2,6,Low-Value
CUST-0140245,354,1,1823.86,1,1,1,3,Low-Value
CUST-0140259,91,6,7241.46,2,4,4,10,High-Value
CUST-0140275,195,1,542.43,1,1,1,3,Low-Value
CUST-0140277,60,4,5778.13,3,4,4,11,High-Value
CUST-0140279,19,3,3587.8399999999997,3,3,2,8,Mid-Value
CUST-0140286,232,3,5128.29,1,3,3,7,Mid-Value
CUST-0140288,-41,2,3160.77,4,2,2,8,Mid-Value
CUST-0140313,50,3,4331.15,3,3,3,9,Mid-Value
CUST-0140322,82,5,8577.13,2,4,4,10,High-Value
CUST-0140333,165,3,3721.68,2,3,2,7,Mid-Value
CUST-0140348,-35,3,5185.3,4,3,3,10,High-Value
CUST-0140372,144,3,4697.53,2,3,3,8,Mid-Value
CUST-0140374,204,2,2778.86,1,2,2,5,Low-Value
CUST-0140381,-21,5,6026.73,4,4,4,12,High-Value
CUST-0140383,-43,4,6307.2300000000005,4,4,4,12,High-Value
CUST-0140427,295,3,2534.98,1,3,1,5,Low-Value
CUST-0140430,170,2,3562.9,2,2,2,6,Low-Value
CUST-0140436,75,2,3695.3599999999997,3,2,2,7,Mid-Value
CUST-0140437,-28,3,6257.85,4,3,4,11,High-Value
CUST-0140451,-40,5,8842.79,4,4,4,12,High-Value
CUST-0140495,164,6,8230.64,2,4,4,10,High-Value
CUST-0140511,191,2,2853.63,1,2,2,5,Low-Value
CUST-0140527,-45,4,4796.0599999999995,4,4,3,11,High-Value
CUST-0140539,-32,3,4101.94,4,3,3,10,High-Value
CUST-0140584,64,3,5397.67,3,3,3,9,Mid-Value
CUST-0140587,133,2,2408.18,2,2,1,5,Low-Value
CUST-0140602,85,4,7224.41,2,4,4,10,High-Value
CUST-0140603,-42,2,2333.29,4,2,1,7,Mid-Value
CUST-0140607,208,2,2782.21,1,2,2,5,Low-Value
CUST-0140629,177,2,2523.05,1,2,1,4,Low-Value
CUST-0140638,26,1,1565.43,3,1,1,5,Low-Value
CUST-0140733,19,4,5513.96,3,4,3,10,High-Value
CUST-0140734,164,3,4051.4399999999996,2,3,3,8,Mid-Value
CUST-0140761,-3,3,4640.92,4,3,3,10,High-Value
CUST-0140766,252,2,3008.45,1,2,2,5,Low-Value
CUST-0140811,180,4,7631.64,1,4,4,9,Mid-Value
CUST-0140812,173,3,4311.29,1,3,3,7,Mid-Value
CUST-0140815,71,2,1956.58,3,2,1,6,Low-Value
CUST-0140838,-41,5,8050.95,4,4,4,12,High-Value
CUST-0140851,-41,2,4088.43,4,2,3,9,Mid-Value
CUST-0140872,202,3,3369.04,1,3,2,6,Low-Value
CUST-0140875,249,2,3101.38,1,2,2,5,Low-Value
CUST-0140898,91,3,4162.389999999999,2,3,3,8,Mid-Value
CUST-0140901,43,2,2541.63,3,2,1,6,Low-Value
CUST-0140913,140,2,3960.6400000000003,2,2,2,6,Low-Value
CUST-0140930,151,5,9712.67,2,4,4,10,High-Value
CUST-0140963,49,5,6643.38,3,4,4,11,High-Value
CUST-0140965,51,4,8532.98,3,4,4,11,High-Value
CUST-0140978,-22,1,1373.14,4,1,1,6,Low-Value
CUST-0141008,230,3,5033.47,1,3,3,7,Mid-Value
CUST-0141037,272,2,1775.76,1,2,1,4,Low-Value
CUST-0141059,313,3,4938.870000000001,1,3,3,7,Mid-Value
CUST-0141091,115,5,6805.6900000000005,2,4,4,10,High-Value
CUST-0141101,-35,3,4091.6000000000004,4,3,3,10,High-Value
CUST-0141104,-33,10,15371.97,4,4,4,12,High-Value
CUST-0141105,269,2,3796.04,1,2,2,5,Low-Value
CUST-0141106,-17,2,4027.26,4,2,3,9,Mid-Value
CUST-0141110,3,2,2893.83,3,2,2,7,Mid-Value
CUST-0141125,-39,5,8131.37,4,4,4,12,High-Value
CUST-0141138,-11,2,3086.19,4,2,2,8,Mid-Value
CUST-0141149,88,4,7317.289999999999,2,4,4,10,High-Value
CUST-0141153,108,3,3942.8199999999997,2,3,2,7,Mid-Value
CUST-0141170,-12,3,3951.8199999999997,4,3,2,9,Mid-Value
CUST-0141233,-19,4,5123.78,4,4,3,11,High-Value
CUST-0141251,36,5,6251.030000000001,3,4,4,11,High-Value
CUST-0141311,284,1,1404.98,1,1,1,3,Low-Value
CUST-0141318,218,2,4619.93,1,2,3,6,Low-Value
CUST-0141319,264,2,1770.66,1,2,1,4,Low-Value
CUST-0141347,178,2,2189.8,1,2,1,4,Low-Value
CUST-0141354,143,1,1618.69,2,1,1,4,Low-Value
CUST-0141364,161,6,6034.889999999999,2,4,4,10,High-Value
CUST-0141369,155,3,6105.37,2,3,4,9,Mid-Value
CUST-0141393,-34,2,3672.12,4,2,2,8,Mid-Value
CUST-0141411,91,5,9602.810000000001,2,4,4,10,High-Value
CUST-0141421,70,2,3436.25,3,2,2,7,Mid-Value
CUST-0141424,88,3,5314.58,2,3,3,8,Mid-Value
CUST-0141433,-39,2,1712.4,4,2,1,7,Mid-Value
CUST-0141447,61,2,4332.33,3,2,3,8,Mid-Value
CUST-0141458,55,2,1979.27,3,2,1,6,Low-Value
CUST-0141473,201,3,3738.7,1,3,2,6,Low-Value
CUST-0141498,322,2,1846.13,1,2,1,4,Low-Value
CUST-0141538,139,5,7059.04,2,4,4,10,High-Value
CUST-0141540,-22,5,7927.46,4,4,4,12,High-Value
CUST-0141544,-33,1,1594.86,4,1,1,6,Low-Value
CUST-0141569,99,2,2669.6,2,2,2,6,Low-Value
CUST-0141577,-33,6,11091.26,4,4,4,12,High-Value
CUST-0141592,71,3,3551.58,3,3,2,8,Mid-Value
CUST-0141603,157,2,3796.92,2,2,2,6,Low-Value
CUST-0141618,110,5,9002.73,2,4,4,10,High-Value
CUST-0141628,92,3,4811.39,2,3,3,8,Mid-Value
CUST-0141632,31,2,3985.89,3,2,3,8,Mid-Value
CUST-0141663,10,3,4198.09,3,3,3,9,Mid-Value
CUST-0141669,55,2,2674.87,3,2,2,7,Mid-Value
CUST-0141677,125,4,6370.3,2,4,4,10,High-Value
CUST-0141739,-30,4,6948.049999999999,4,4,4,12,High-Value
CUST-0141746,74,3,5635.73,3,3,4,10,High-Value
CUST-0141752,222,2,2243.52,1,2,1,4,Low-Value
CUST-0141760,139,3,4277.8099999999995,2,3,3,8,Mid-Value
CUST-0141786,4,1,1411.85,3,1,1,5,Low-Value
CUST-0141843,-29,5,7464.6900000000005,4,4,4,12,High-Value
CUST-0141869,115,1,2111.17,2,1,1,4,Low-Value
CUST-0141879,-25,5,8184.57,4,4,4,12,High-Value
CUST-0141889,199,3,3930.55,1,3,2,6,Low-Value
CUST-0141909,221,3,4407.73,1,3,3,7,Mid-Value
CUST-0141931,14,1,2172.59,3,1,1,5,Low-Value
CUST-0141937,11,1,2250.61,3,1,1,5,Low-Value
CUST-0141946,117,4,5643.03,2,4,4,10,High-Value
CUST-0141952,59,3,4068.6099999999997,3,3,3,9,Mid-Value
CUST-0141976,22,4,6988.85,3,4,4,11,High-Value
CUST-0141991,169,6,10417.69,2,4,4,10,High-Value
CUST-0142025,295,2,2721.01,1,2,2,5,Low-Value
CUST-0142028,119,2,1658.3200000000002,2,2,1,5,Low-Value
CUST-0142036,-7,2,4836.73,4,2,3,9,Mid-Value
CUST-0142039,176,3,6002.5,1,3,4,8,Mid-Value
CUST-0142052,133,2,2317.73,2,2,1,5,Low-Value
CUST-0142073,286,1,420.02,1,1,1,3,Low-Value
CUST-0142124,136,3,6250.4,2,3,4,9,Mid-Value
CUST-0142168,66,3,2870.12,3,3,2,8,Mid-Value
CUST-0142208,175,4,6029.62,1,4,4,9,Mid-Value
CUST-0142221,102,2,4570.23,2,2,3,7,Mid-Value
CUST-0142246,1,7,12317.32,3,4,4,11,High-Value
CUST-0142271,60,3,3001.99,3,3,2,8,Mid-Value
CUST-0142288,238,3,3993.38,1,3,3,7,Mid-Value
CUST-0142301,11,1,1992.99,3,1,1,5,Low-Value
CUST-0142340,-4,2,2410.49,4,2,1,7,Mid-Value
CUST-0142341,-33,2,3619.4399999999996,4,2,2,8,Mid-Value
CUST-0142345,167,1,1561.11,2,1,1,4,Low-Value
CUST-0142357,79,2,2227.12,2,2,1,5,Low-Value
CUST-0142361,-8,3,2188.37,4,3,1,8,Mid-Value
CUST-0142374,116,3,4615.03,2,3,3,8,Mid-Value
CUST-0142399,269,4,4291.1,1,4,3,8,Mid-Value
CUST-0142458,286,2,3574.89,1,2,2,5,Low-Value
CUST-0142475,-11,3,4640.8099999999995,4,3,3,10,High-Value
CUST-0142523,-36,3,4063.63,4,3,3,10,High-Value
CUST-0142547,20,8,11629.05,3,4,4,11,High-Value
CUST-0142552,-12,3,5142.4,4,3,3,10,High-Value
CUST-0142556,216,1,2174.57,1,1,1,3,Low-Value
CUST-0142566,207,5,5150.75,1,4,3,8,Mid-Value
CUST-0142589,280,2,2361.45,1,2,1,4,Low-Value
CUST-0142609,-18,3,4878.4,4,3,3,10,High-Value
CUST-0142656,61,1,1381.3,3,1,1,5,Low-Value
CUST-0142657,83,4,6084.04,2,4,4,10,High-Value
CUST-0142658,171,2,3540.07,1,2,2,5,Low-Value
CUST-0142664,-27,6,7565.49,4,4,4,12,High-Value
CUST-0142669,-13,3,4045.52,4,3,3,10,High-Value
CUST-0142680,6,3,4175.25,3,3,3,9,Mid-Value
CUST-0142741,-39,3,4125.38,4,3,3,10,High-Value
CUST-0142743,93,5,9025.810000000001,2,4,4,10,High-Value
CUST-0142761,15,2,2974.76,3,2,2,7,Mid-Value
CUST-0142776,15,2,2575.0600000000004,3,2,2,7,Mid-Value
CUST-0142794,-30,2,2006.36,4,2,1,7,Mid-Value
CUST-0142807,172,1,1855.29,1,1,1,3,Low-Value
CUST-0142851,3,6,8505.1,3,4,4,11,High-Value
CUST-0142884,-29,2,2321.45,4,2,1,7,Mid-Value
CUST-0142893,145,4,6549.58,2,4,4,10,High-Value
CUST-0142894,68,4,8444.21,3,4,4,11,High-Value
CUST-0142898,199,3,4564.3,1,3,3,7,Mid-Value
CUST-0142910,130,5,6488.22,2,4,4,10,High-Value
CUST-0142913,272,2,1809.92,1,2,1,4,Low-Value
CUST-0142935,-14,2,2793.08,4,2,2,8,Mid-Value
CUST-0142943,-6,2,4211.15,4,2,3,9,Mid-Value
CUST-0142945,-36,4,6176.4,4,4,4,12,High-Value
CUST-0142975,12,6,6448.67,3,4,4,11,High-Value
CUST-0142981,13,5,6799.43,3,4,4,11,High-Value
CUST-0143004,-22,2,5445.62,4,2,3,9,Mid-Value
CUST-0143017,159,3,4925.71,2,3,3,8,Mid-Value
CUST-0143019,180,3,6107.93,1,3,4,8,Mid-Value
CUST-0143051,-9,3,4779.53,4,3,3,10,High-Value
CUST-0143064,31,6,7374.5,3,4,4,11,High-Value
CUST-0143071,192,5,6974.8099999999995,1,4,4,9,Mid-Value
CUST-0143120,201,2,4863.0599999999995,1,2,3,6,Low-Value
CUST-0143129,145,4,3298.42,2,4,2,8,Mid-Value
CUST-0143152,-14,1,1785.36,4,1,1,6,Low-Value
